,country,lat,lon,date,year,month,day,institute,platform,cruise_number,instrument,model,manufacturer,max_depth,imeta_applied,id
15387,UNITED STATES,26.59499931335449,169.4969940185547,20121115,2012,11,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5469970703124,0,15502881
15388,UNITED STATES,26.63599967956543,168.9980010986328,20121115,2012,11,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5165405273438,0,15502883
15389,UNITED STATES,38.52928924560547,-72.0378189086914,20121115,2012,11,15,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.575439453125,0,16463396
15390,UNITED STATES,26.660999298095703,168.4980010986328,20121115,2012,11,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5098266601562,0,15502884
15391,UNITED STATES,38.79103469848633,-71.64286804199219,20121115,2012,11,15,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.6087646484375,0,16463397
15392,UNITED STATES,26.690000534057614,167.9969940185547,20121115,2012,11,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4695434570312,0,15502885
15393,AUSTRALIA,-0.7667000293731691,83.38330078125,20121115,2012,11,15,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.0989990234376,0,15502887
15394,UNITED STATES,26.72500038146973,167.4980010986328,20121115,2012,11,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.492431640625,0,15502886
15395,UNITED STATES,26.761999130249023,166.9980010986328,20121115,2012,11,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.526123046875,0,15502888
15396,UNITED STATES,39.17095565795898,-71.06603240966797,20121115,2012,11,15,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.593505859375,0,16463398
15397,AUSTRALIA,-1.583299994468689,84.11669921875,20121115,2012,11,15,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.0604248046876,0,15953569
15398,AUSTRALIA,-1.600000023841858,84.13330078125,20121115,2012,11,15,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.1053466796876,0,15502890
15399,UNITED STATES,26.80100059509277,166.4980010986328,20121115,2012,11,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4640502929688,0,15502889
15400,UNITED STATES,26.851999282836918,165.9980010986328,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.535400390625,0,15502891
15401,AUSTRALIA,-2.4667000770568848,84.94999694824219,20121116,2012,11,16,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.113037109375,0,15502892
15402,UNITED STATES,39.54571533203125,-70.49417877197266,20121116,2012,11,16,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.624755859375,0,16463399
15403,UNITED STATES,26.88500022888184,165.4969940185547,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4708251953124,0,15502893
15404,UNITED STATES,26.89900016784668,164.9980010986328,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4732055664062,0,15502894
15405,UNITED STATES,39.759761810302734,-70.02341461181639,20121116,2012,11,16,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.6268920898438,0,16463400
15406,UNITED STATES,26.92499923706055,164.47799682617188,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4251098632812,0,15502896
15407,UNITED STATES,26.92300033569336,164.4980010986328,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4207763671876,0,15502895
15408,UNITED STATES,39.789512634277344,-69.88597106933594,20121116,2012,11,16,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.6318969726562,0,16463401
15409,UNITED STATES,26.979999542236328,163.9969940185547,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4006958007812,0,15502897
15410,UNITED STATES,27.01099967956543,163.4980010986328,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4761352539062,0,15502898
15411,UNITED STATES,39.81709671020508,-69.93674468994139,20121116,2012,11,16,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.6201171875,0,16463402
15412,AUSTRALIA,-35.439998626708984,150.94200134277344,20121116,2012,11,16,0,HMAS DARWIN (FFG-04;call sign VKDA;built 03.1982;comm-d 07.1984),AU004690,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,865.5862426757812,0,15502899
15413,AUSTRALIA,-3.150000095367432,85.66670227050781,20121116,2012,11,16,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.1345825195312,0,15502901
15414,UNITED STATES,27.020000457763672,162.9980010986328,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5377807617188,0,15502900
15415,UNITED STATES,39.83867263793945,-70.00942230224611,20121116,2012,11,16,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.6161499023438,0,16463403
15416,UNITED STATES,27.06999969482422,162.4980010986328,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5195922851562,0,15502902
15417,AUSTRALIA,-3.416699886322021,85.81670379638672,20121116,2012,11,16,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.1396484375,0,15502903
15418,UNITED STATES,39.85774230957031,-69.82023620605469,20121116,2012,11,16,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.6347045898438,0,16463404
15419,UNITED STATES,26.96500015258789,161.9980010986328,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.55859375,0,15502904
15420,AUSTRALIA,-3.849999904632568,86.19999694824219,20121116,2012,11,16,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.151123046875,0,15502905
15421,UNITED STATES,26.84000015258789,161.4980010986328,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5318603515624,0,15502906
15422,UNITED STATES,26.84600067138672,161.48500061035156,20121116,2012,11,16,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5059204101562,0,15974803
15423,UNITED STATES,39.89527893066406,-70.02851867675781,20121116,2012,11,16,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,717.5975341796875,0,16463405
15424,AUSTRALIA,-35.40700149536133,151.0050048828125,20121116,2012,11,16,0,HMAS DARWIN (FFG-04;call sign VKDA;built 03.1982;comm-d 07.1984),AU004690,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,871.4890747070312,0,15502907
15425,AUSTRALIA,-4.51669979095459,86.81670379638672,20121116,2012,11,16,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.1609497070312,0,15953570
15426,UNITED STATES,27.00900077819824,160.96600341796875,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5567626953124,0,15502908
15427,UNITED STATES,27.00300025939941,160.9810028076172,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5921630859376,0,15974804
15428,UNITED STATES,26.99600028991699,160.9980010986328,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5999755859376,0,15974805
15429,UNITED STATES,39.92134094238281,-70.13796234130861,20121117,2012,11,17,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,438.92034912109375,0,16463406
15430,UNITED STATES,27.114999771118164,160.49899291992188,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.534912109375,0,15974806
15431,UNITED STATES,27.12100028991699,160.46499633789062,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5501098632812,0,15974807
15432,UNITED STATES,27.11800003051757,160.48300170898438,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.53271484375,0,15974808
15433,UNITED STATES,39.92300033569336,-69.7225341796875,20121117,2012,11,17,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,601.78466796875,0,16463407
15434,CANADA,50.14500045776367,-53.99499893188477,20121117,2012,11,17,FISH RES BOARD OF CANADA BIOLOGICAL STATION (ST. JOHNS),TELEOST (CGGS;R/V;c.s.CGCB;b.1988;ex.Atlantic Champion 1995;IMO8714346),CA019598,XBT: T7 (SIPPICAN),T7,SIPPICAN,161.0723419189453,0,15502909
15435,AUSTRALIA,-6.0833001136779785,88.18329620361328,20121117,2012,11,17,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.21337890625,0,15502910
15436,AUSTRALIA,-35.255001068115234,151.38800048828125,20121117,2012,11,17,0,HMAS DARWIN (FFG-04;call sign VKDA;built 03.1982;comm-d 07.1984),AU004690,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,852.80078125,0,15502912
15437,UNITED STATES,27.20599937438965,160.0019989013672,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5481567382812,0,15502911
15438,UNITED STATES,39.93965148925781,-69.93555450439453,20121117,2012,11,17,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,343.1704406738281,0,16463408
15439,UNITED STATES,27.29199981689453,159.6649932861328,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.51318359375,0,15502913
15440,UNITED STATES,27.38500022888184,159.33200073242188,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5093383789062,0,15502914
15441,UNITED STATES,39.963661193847656,-70.08977508544922,20121117,2012,11,17,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,252.24826049804688,0,16463409
15442,CANADA,47.54499816894531,-52.58670043945313,20121117,2012,11,17,FISH RES BOARD OF CANADA BIOLOGICAL STATION (ST. JOHNS),ALFRED NEEDLER (R/V;call sign CG2683;built 1982;IMO7907104),CA019697,XBT: T10 (SIPPICAN),T10,SIPPICAN,83.60696411132812,0,15639898
15443,UNITED STATES,27.479999542236328,158.99899291992188,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4959716796876,0,15502915
15444,UNITED STATES,27.645000457763672,158.6649932861328,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5164794921876,0,15502916
15445,UNITED STATES,39.980167388916016,-70.13841247558594,20121117,2012,11,17,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,234.8446044921875,0,16463410
15446,AUSTRALIA,-6.300000190734862,88.44999694824219,20121117,2012,11,17,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.2377319335938,0,15502917
15447,UNITED STATES,27.85300064086914,158.33200073242188,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5655517578124,0,15502918
15448,UNITED STATES,28.00900077819824,157.9980010986328,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.4896850585938,0,15502919
15449,JAPAN,30.10000038146973,130.74699401855472,20121117,2012,11,17,0,KEIFU MARU (R/V;call sign JPBN;built 2000;IMO9237838),JP039426,XBT: T7 (TSK - TSURUMI SEIKI Co.),T7,TSK - TSURUMI SEIKI Co.,277.1200256347656,0,15502920
15450,FRANCE,-62.31600189208984,144.84210205078125,20121117,2012,11,17,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR015713,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,984.8324584960938,0,15502921
15451,AUSTRALIA,-7.23330020904541,89.31670379638672,20121117,2012,11,17,AUSTRALIAN BUREAU OF METEOROLOGY (ABOM) (MELBOURNE; VICTORIA),MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),AU004852,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.2421875,0,15953571
15452,UNITED STATES,39.94855117797852,-69.59740447998047,20121117,2012,11,17,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,401.03125,0,16463411
15453,UNITED STATES,28.20599937438965,157.66400146484375,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.545166015625,0,15502922
15454,JAPAN,29.81599998474121,130.56500244140622,20121117,2012,11,17,0,KEIFU MARU (R/V;call sign JPBN;built 2000;IMO9237838),JP039426,XBT: T7 (TSK - TSURUMI SEIKI Co.),T7,TSK - TSURUMI SEIKI Co.,346.87078857421875,0,15502923
15455,FRANCE,-61.91389846801758,144.90640258789062,20121117,2012,11,17,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR015713,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,984.828125,0,15502925
15456,UNITED STATES,28.34000015258789,157.33099365234375,20121117,2012,11,17,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.552734375,0,15502924
15457,UNITED STATES,39.83751678466797,-69.57496643066406,20121117,2012,11,17,US DOC NOAA OFFICE OF OCEAN.AND ATM.RESEARCH;OFFICE OF OCEAN EXPLOR.AND RESEARCH,OKEANOS EXPLORER (R/V;c.s.WTDH;b.1988;comm-d 08.2008;ex.USNS Capable;IMO8835114),US036108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,748.6923217773438,0,16463412
15458,FRANCE,-61.68420028686523,144.93589782714844,20121118,2012,11,18,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR015713,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,984.819091796875,0,15502927
15459,UNITED STATES,28.49300003051757,156.9969940185547,20121118,2012,11,18,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5354614257812,0,15502926
15460,JAPAN,29.382999420166016,130.28199768066406,20121118,2012,11,18,0,KEIFU MARU (R/V;call sign JPBN;built 2000;IMO9237838),JP039426,XBT: T7 (TSK - TSURUMI SEIKI Co.),T7,TSK - TSURUMI SEIKI Co.,653.0502319335938,0,15502928
15461,JAPAN,29.10099983215332,130.09800720214844,20121118,2012,11,18,0,KEIFU MARU (R/V;call sign JPBN;built 2000;IMO9237838),JP039426,XBT: T7 (TSK - TSURUMI SEIKI Co.),T7,TSK - TSURUMI SEIKI Co.,766.1847534179688,0,15502929
15462,FRANCE,-61.2672004699707,144.98590087890625,20121118,2012,11,18,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR015713,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,984.7844848632812,0,15656896
15463,UNITED STATES,28.70100021362305,156.66400146484375,20121118,2012,11,18,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5426025390624,0,15502930
15464,UNITED STATES,28.82699966430664,156.33099365234375,20121118,2012,11,18,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US035745,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,983.5228881835938,0,15502931
15465,JAPAN,28.833999633789062,129.91600036621094,20121118,2012,11,18,0,KEIFU MARU (R/V;call sign JPBN;built 2000;IMO9237838),JP039426,XBT: T7 (TSK - TSURUMI SEIKI Co.),T7,TSK - TSURUMI SEIKI Co.,278.18997192382807,0,15502933
