,country,lat,lon,date,year,month,day,institute,platform,cruise_number,instrument,model,manufacturer,max_depth,imeta_applied,id
100,LIBERIA,-0.164000004529953,-168.01300048828125,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4595336914062,0,16686129
101,LIBERIA,0.0020000000949949,-167.94200134277344,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.463623046875,0,16686130
102,FRANCE,-65.13240051269531,140.7982940673828,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,761.2767333984375,0,17448564
103,FRANCE,-65.1083984375,140.80810546875,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.2965087890625,0,17448565
104,LIBERIA,0.1689999997615814,-167.86300659179688,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.47412109375,0,16686131
105,LIBERIA,0.335999995470047,-167.78700256347656,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.458984375,0,16686132
106,FRANCE,-64.73110198974611,140.9705047607422,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.2750244140625,0,17448566
107,LIBERIA,0.5019999742507935,-167.71299743652344,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.461669921875,0,16686133
108,LIBERIA,0.6690000295639038,-167.63999938964844,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.465576171875,0,16686134
109,LIBERIA,0.8360000252723694,-167.56900024414062,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4641723632812,0,16686135
110,FRANCE,-64.33409881591797,141.1468963623047,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.221435546875,0,17448567
111,UNKNOWN,36.08330154418945,-4.716700077056885,20150103,2015,1,3,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,670.6793212890625,0,17525521
112,LIBERIA,1.0019999742507937,-167.5,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4641723632812,0,16686136
113,LIBERIA,1.2020000219345093,-167.41000366210938,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4556274414062,0,16686138
114,LIBERIA,1.4019999504089355,-167.3209991455078,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.45703125,0,16686137
115,FRANCE,-63.9453010559082,141.29119873046875,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,601.130859375,0,17448568
116,FRANCE,-63.92539978027344,141.29859924316406,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.1470947265625,0,17448569
117,FRANCE,-63.9114990234375,141.30450439453125,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,481.955322265625,0,17448570
118,FRANCE,-63.90019989013672,141.3094940185547,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,33.865161895751946,0,17448571
119,FRANCE,-63.88359832763672,141.31700134277344,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.121826171875,0,17448572
120,LIBERIA,1.6019999980926514,-167.23300170898438,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4569702148438,0,16686139
121,UNKNOWN,40.93330001831055,-27.04999923706055,20150103,2015,1,3,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,770.9017333984375,0,17525522
122,LIBERIA,1.8020000457763672,-167.14599609375,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4473876953124,0,16686140
123,FRANCE,-63.55559921264648,141.45860290527344,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.1138916015625,0,17448573
124,LIBERIA,2.002000093460083,-167.0570068359375,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4449462890624,0,16686141
125,LIBERIA,2.252000093460083,-166.9429931640625,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4465942382812,0,16686142
126,FRANCE,-63.15029907226562,141.59519958496094,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.1693115234375,0,17448574
127,LIBERIA,2.502000093460083,-166.8300018310547,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4415893554688,0,16686143
128,LIBERIA,2.752000093460083,-166.72300720214844,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4451904296876,0,16686144
129,FRANCE,-62.74430084228516,141.7310028076172,20150103,2015,1,3,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.2061767578125,0,17448575
130,LIBERIA,3.002000093460083,-166.61300659179688,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4373779296876,0,16686146
131,LIBERIA,3.015000104904175,-166.60699462890625,20150103,2015,1,3,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.438232421875,0,16686145
132,UNKNOWN,36.36669921875,-6.599999904632568,20150104,2015,1,4,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,130.4893798828125,0,17525523
133,LIBERIA,3.252000093460083,-166.50399780273438,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4389038085938,0,16686147
134,FRANCE,-62.35240173339844,141.897705078125,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.1553955078125,0,17448576
135,LIBERIA,3.502000093460083,-166.38999938964844,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.435302734375,0,16686148
136,LIBERIA,3.752000093460083,-166.2830047607422,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4312133789062,0,16686149
137,FRANCE,-61.96789932250977,142.04220581054688,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1087.01806640625,0,17448577
138,LIBERIA,3.7709999084472656,-166.27499389648438,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4290161132812,0,16686151
139,LIBERIA,4.001999855041504,-166.1699981689453,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.42626953125,0,16686150
140,LIBERIA,4.251999855041504,-166.0590057373047,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4238891601562,0,16686152
141,FRANCE,-61.56499862670898,142.1627960205078,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.9942626953125,0,17448578
142,LIBERIA,4.501999855041504,-165.947998046875,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4199829101562,0,16686153
143,FRANCE,-61.16690063476562,142.30130004882812,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.9573974609375,0,17448579
144,LIBERIA,4.751999855041504,-165.8350067138672,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4217529296876,0,16686154
145,LIBERIA,5.002999782562256,-165.7220001220703,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4281005859376,0,16686155
146,FRANCE,-60.77140045166016,142.42770385742188,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.9110107421875,0,17448580
147,LIBERIA,5.251999855041504,-165.61099243164062,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.425048828125,0,16686156
148,UNKNOWN,40.13330078125,-21.966699600219727,20150104,2015,1,4,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,770.8807373046875,0,17525524
149,LIBERIA,5.502999782562256,-165.5019989013672,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4324951171876,0,16686157
150,FRANCE,-60.38550186157226,142.5579071044922,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.9970703125,0,17448581
151,LIBERIA,5.751999855041504,-165.39199829101562,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4370727539062,0,16686158
152,LIBERIA,6.001999855041504,-165.27999877929688,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4238891601562,0,16686159
153,FRANCE,-60.00210189819336,142.71139526367188,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.8966064453125,0,17448582
154,LIBERIA,6.251999855041504,-165.1699981689453,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5055541992188,0,16686160
155,UNKNOWN,39.98329925537109,-21.08329963684082,20150104,2015,1,4,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,770.8911743164062,0,17525525
156,LIBERIA,6.502999782562256,-165.06100463867188,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5164184570312,0,16686161
157,LIBERIA,6.526999950408936,-165.05099487304688,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5178833007812,0,16686162
158,FRANCE,-59.61750030517578,142.8385009765625,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.79638671875,0,17448583
159,FRANCE,-59.56399917602539,142.85650634765625,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,965.9512939453124,0,17448584
160,LIBERIA,6.751999855041504,-164.95399475097656,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5524291992188,0,16686163
161,LIBERIA,7.001999855041504,-164.83700561523438,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6497802734376,0,16686164
162,FRANCE,-59.21260070800781,142.95750427246094,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.812255859375,0,17448585
163,LIBERIA,7.251999855041504,-164.72999572753906,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.756591796875,0,16686165
164,UNKNOWN,39.75,-19.783300399780277,20150104,2015,1,4,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,770.8959350585938,0,17525526
165,LIBERIA,7.501999855041504,-164.61900329589844,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7402954101562,0,16686166
166,FRANCE,-58.80879974365234,143.10260009765625,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.868408203125,0,17448586
167,LIBERIA,7.751999855041504,-164.5070037841797,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7857055664062,0,16686167
168,LIBERIA,8.001999855041504,-164.3979949951172,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.8785400390624,0,16686168
169,FRANCE,-58.4114990234375,143.24290466308594,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.925537109375,0,17448587
170,FRANCE,-58.39390182495117,143.24899291992188,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.917236328125,0,17448588
171,LIBERIA,8.251999855041504,-164.28500366210938,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7568359375,0,16686169
172,FRANCE,-58.01940155029297,143.3834991455078,20150104,2015,1,4,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.927001953125,0,17448589
173,LIBERIA,8.501999855041504,-164.1699981689453,20150104,2015,1,4,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7611083984376,0,16686170
174,LIBERIA,8.755999565124513,-164.06399536132812,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.771240234375,0,16686171
175,FRANCE,-57.62630081176758,143.51649475097656,20150105,2015,1,5,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.840576171875,0,17448590
176,JAPAN,5.15500020980835,147.32699584960938,20150105,2015,1,5,0,MIRAI (R/V;call sign JNSR;b.1972;comm-d 08.1996;ex.Mutsu;IMO6919423),JP040500,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,966.523193359375,0,17525527
177,LIBERIA,9.001999855041504,-163.9459991455078,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.756591796875,0,16686172
178,UNKNOWN,39.38330078125,-17.350000381469727,20150105,2015,1,5,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,770.8919677734375,0,17525528
179,LIBERIA,9.251999855041504,-163.83799743652344,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7125854492188,0,16686173
180,LIBERIA,9.503000259399414,-163.7259979248047,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7705688476562,0,16686174
181,LIBERIA,9.751999855041504,-163.61500549316406,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6747436523438,0,16686175
182,LIBERIA,10.003000259399414,-163.4969940185547,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6895141601562,0,16686176
183,FRANCE,-56.60929870605469,143.5117950439453,20150105,2015,1,5,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.8074951171875,0,17448591
184,UNKNOWN,39.13330078125,-15.716699600219728,20150105,2015,1,5,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,770.8916625976562,0,17525529
185,LIBERIA,10.335000038146973,-163.3470001220703,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6439819335938,0,16686177
186,FRANCE,-56.23860168457031,143.65330505371094,20150105,2015,1,5,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.7679443359375,0,17448592
187,LIBERIA,10.668999671936035,-163.20399475097656,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6873168945312,0,16686178
188,FRANCE,-55.87089920043945,143.79269409179688,20150105,2015,1,5,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,459.6165466308594,0,17448593
189,LIBERIA,11.001999855041504,-163.0469970703125,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6068725585938,0,16686179
190,FRANCE,-55.84439849853516,143.80230712890625,20150105,2015,1,5,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1086.740478515625,0,17448594
191,LIBERIA,11.336000442504885,-162.9040069580078,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6132202148438,0,16686180
192,FRANCE,-55.47309875488281,143.92410278320312,20150105,2015,1,5,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,958.153564453125,0,17448595
193,LIBERIA,11.668999671936035,-162.74899291992188,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6285400390624,0,16686181
194,FRANCE,-55.08150100708008,144.01980590820312,20150105,2015,1,5,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016205,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.0950927734376,0,17448596
195,UNITED STATES,63.47999954223633,-25.75200080871582,20150105,2015,1,5,0,SKOGAFOSS (Cont.ship;call sign V2EF3;built 2007;ex.Ice Bird 07.2011;IMO9375252),US037108,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,331.6844482421875,0,16686183
196,LIBERIA,12.001999855041506,-162.59500122070312,20150105,2015,1,5,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000315,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6159057617188,0,16686182
